b	f3	3	3a	f7	7	7a	f12	12	12a	f17	17	17a	f23	23	23a	f30	30	30a
340.405	9.3018	-21.0945	2.95802	9.30177	6.09237	-0.09452	9.30175	0.92535	-3.56619	9.30173	-3.17054	-4.08028	9.30171	-5.44184	-2.71407	9.30168	13.5397	-3.32332
340.407	9.30173	-23.1049	2.91715	9.3017	5.08434	-0.08106	9.30168	0.92593	-3.55236	9.30167	-5.17006	-4.08951	9.30164	-6.4417	-2.72502	9.30161	13.5415	-3.29616
340.41	9.30166	-25.1153	2.87129	9.30163	4.07631	-0.07011	9.30161	0.92652	-3.53852	9.3016	-6.16957	-4.10122	9.30157	-7.44156	-2.73845	9.30154	13.5434	-3.269
340.412	9.30159	-25.1257	2.8254	9.30156	1.06829	-0.06664	9.30154	-0.0729	-3.52716	9.30153	-7.16908	-4.11542	9.30151	-9.44142	-2.75685	9.30147	13.5453	-3.24183
340.415	9.30153	-25.1362	2.77948	9.3015	-0.93974	-0.06816	9.30148	0.92769	-3.51332	9.30146	-6.16859	-4.12712	9.30144	-10.4413	-2.77774	9.30141	12.5472	-3.21714
340.417	9.30146	-24.1466	2.73603	9.30143	-2.94777	-0.07467	9.30141	0.92828	-3.49948	9.30139	-6.1681	-4.13883	9.30137	-10.4411	-2.79862	9.30134	12.5491	-3.19245
340.42	9.30139	-24.157	2.69255	9.30136	-1.9558	-0.07872	9.30134	1.92886	-3.48314	9.30133	-5.16761	-4.14805	9.3013	-10.441	-2.81951	9.30127	11.5509	-3.17024
340.422	9.30132	-24.1674	2.64904	9.30129	-1.96383	-0.08278	9.30127	0.92945	-3.4693	9.30126	-3.16713	-4.1523	9.30124	-10.4409	-2.8404	9.3012	11.5528	-3.14803
340.425	9.30125	-24.1778	2.60551	9.30122	-1.97186	-0.08687	9.30121	0.93004	-3.45545	9.30119	0.83336	-4.1466	9.30117	-11.4407	-2.86377	9.30113	10.5547	-3.12829
340.427	9.30119	-24.1883	2.56195	9.30116	-3.97988	-0.09595	9.30114	-1.06938	-3.44657	9.30112	2.83385	-4.13592	9.3011	-11.4406	-2.88714	9.30107	8.55658	-3.11353
340.43	9.30112	-24.1987	2.51837	9.30109	-3.98791	-0.10504	9.30107	-2.06879	-3.44018	9.30105	4.83434	-4.12028	9.30103	-12.4404	-2.913	9.301	6.55846	-3.10373
340.432	9.30105	-24.2091	2.47476	9.30102	-3.99594	-0.11416	9.301	-3.06821	-3.43627	9.30099	7.83483	-4.09717	9.30096	-10.4403	-2.93389	9.30093	4.56034	-3.0989
340.435	9.30098	-24.2195	2.43112	9.30095	-4.00397	-0.1233	9.30093	-2.06762	-3.42988	9.30092	10.8353	-4.0666	9.3009	-8.44016	-2.9498	9.30086	2.56222	-3.09904
340.437	9.30091	-24.2299	2.38746	9.30088	-4.012	-0.13246	9.30087	-0.06703	-3.41851	9.30085	11.8358	-4.03354	9.30083	-5.44002	-2.95825	9.3008	2.5641	-3.09917
340.44	9.30085	-24.2404	2.34377	9.30082	-5.02002	-0.14412	9.3008	-0.06645	-3.40714	9.30078	12.8363	-3.998	9.30076	-3.43988	-2.96173	9.30073	2.56598	-3.0993
340.442	9.30078	-23.2508	2.30255	9.30075	-6.02805	-0.15829	9.30073	0.93414	-3.39328	9.30071	11.8368	-3.96494	9.30069	-1.43974	-2.96024	9.30066	3.56786	-3.09694
340.445	9.30071	-21.2612	2.26627	9.30068	-3.03608	-0.16503	9.30066	1.93472	-3.37693	9.30065	8.83727	-3.93934	9.30062	0.5604	-2.95377	9.30059	4.56974	-3.09208
340.447	9.30064	-19.2716	2.23493	9.30061	-0.04411	-0.16432	9.30059	2.93531	-3.3581	9.30058	6.83776	-3.91871	9.30056	2.56054	-2.94233	9.30052	5.57162	-3.08474
340.45	9.30057	-17.2821	2.20855	9.30055	1.94786	-0.15866	9.30053	2.9359	-3.33926	9.30051	3.83825	-3.90554	9.30049	2.56068	-2.93089	9.30046	7.5735	-3.07242
340.452	9.30051	-15.2925	2.18711	9.30048	2.93984	-0.15053	9.30046	3.93648	-3.31794	9.30044	1.83873	-3.89734	9.30042	3.56082	-2.91697	9.30039	7.57538	-3.06009
340.455	9.30044	-12.3029	2.1731	9.30041	3.93181	-0.13994	9.30039	4.93707	-3.29413	9.30038	-0.16078	-3.89411	9.30035	3.56096	-2.90304	9.30032	8.57726	-3.04528
340.457	9.30037	-10.3133	2.16404	9.30034	3.92378	-0.12936	9.30032	4.93765	-3.27032	9.30031	-0.16029	-3.89088	9.30028	3.5611	-2.88911	9.30025	9.57914	-3.02797
340.46	9.3003	-7.32374	2.16241	9.30027	1.91575	-0.12378	9.30025	5.93824	-3.24402	9.30024	-1.1598	-3.89013	9.30022	2.56124	-2.87767	9.30018	10.581	-3.00817
340.462	9.30023	-7.33416	2.16076	9.30021	-0.09228	-0.1232	9.30019	4.93883	-3.2202	9.30017	-1.15931	-3.88939	9.30015	1.56138	-2.86872	9.30012	10.5829	-2.98836
340.465	9.30017	-5.34458	2.16406	9.30014	-1.1003	-0.12512	9.30012	3.93941	-3.19887	9.3001	-1.15882	-3.88864	9.30008	0.56152	-2.86225	9.30005	10.5848	-2.96856
340.467	9.3001	-6.355	2.16484	9.30007	0.89167	-0.12208	9.30005	4.94	-3.17505	9.30004	-1.15833	-3.88789	9.30001	2.56167	-2.85081	9.29998	9.58667	-2.95123
340.47	9.30003	-7.36542	2.16311	9.3	0.88364	-0.11907	9.29998	5.94058	-3.14875	9.29997	-1.15785	-3.88714	9.29994	2.56181	-2.83936	9.29991	9.58855	-2.9339
340.472	9.29996	-7.37584	2.16135	9.29993	2.87561	-0.1111	9.29991	4.94117	-3.12492	9.2999	-1.15736	-3.88639	9.29988	4.56195	-2.82295	9.29984	6.59043	-2.92402
340.475	9.29989	-9.38626	2.15459	9.29987	3.86758	-0.10067	9.29985	3.94176	-3.10359	9.29983	-3.15687	-3.89061	9.29981	5.56209	-2.80405	9.29978	3.59231	-2.92159
340.477	9.29983	-11.3967	2.14284	9.2998	4.85956	-0.08777	9.29978	2.94234	-3.08474	9.29976	-6.15638	-3.90229	9.29974	4.56223	-2.78763	9.29971	-1.40581	-2.9316
340.48	9.29976	-13.4071	2.12609	9.29973	5.85153	-0.0724	9.29971	1.94293	-3.06837	9.2997	-9.15589	-3.92143	9.29967	2.56237	-2.77619	9.29964	-5.40393	-2.95155
340.482	9.29969	-14.4175	2.10682	9.29966	6.8435	-0.05457	9.29964	1.94352	-3.052	9.29963	-9.1554	-3.94056	9.29961	0.56251	-2.76971	9.29957	-8.40205	-2.97895
340.485	9.29962	-14.4279	2.08753	9.29959	8.83547	-0.03178	9.29957	1.9441	-3.03564	9.29956	-8.15492	-3.95721	9.29954	-2.43735	-2.7707	9.2995	-10.4002	-3.01131
340.487	9.29956	-14.4384	2.06822	9.29953	10.8274	-0.00405	9.29951	1.94469	-3.01926	9.29949	-6.15443	-3.96888	9.29947	-5.43721	-2.77915	9.29944	-11.3983	-3.04616
340.49	9.29949	-14.4488	2.04888	9.29946	11.8194	0.02616	9.29944	0.94527	-3.00538	9.29942	-4.15394	-3.97558	9.2994	-5.43707	-2.78759	9.29937	-11.3964	-3.08101
340.492	9.29942	-14.4592	2.02951	9.29939	12.8114	0.05883	9.29937	0.94586	-2.99149	9.29936	-4.15345	-3.98228	9.29933	-5.43693	-2.79604	9.2993	-9.39453	-3.11087
340.494	9.29935	-14.4696	2.01012	9.29932	12.8034	0.09148	9.2993	0.94645	-2.9776	9.29929	-5.15296	-3.99147	9.29927	-5.43679	-2.80448	9.29923	-7.39265	-3.13576
340.497	9.29928	-13.4801	1.99318	9.29925	12.7953	0.12411	9.29924	2.94703	-2.95874	9.29922	-6.15247	-4.00313	9.2992	-3.43665	-2.80795	9.29917	-5.39077	-3.15568
340.499	9.29922	-11.4905	1.98119	9.29919	12.7873	0.15672	9.29917	3.94762	-2.93739	9.29915	-6.15199	-4.0148	9.29913	-1.43651	-2.80645	9.2991	-3.38889	-3.17061
340.502	9.29915	-12.5009	1.9667	9.29912	12.7793	0.18931	9.2991	5.9482	-2.91106	9.29908	-5.1515	-4.02398	9.29906	-0.43637	-2.80247	9.29903	-2.38701	-3.18305
340.504	9.29908	-11.5113	1.95466	9.29905	12.7713	0.22188	9.29903	5.94879	-2.88473	9.29902	-2.15101	-4.0257	9.29899	1.56377	-2.79351	9.29896	-1.38513	-3.193
340.507	9.29901	-7.52174	1.95254	9.29898	10.7632	0.24946	9.29896	5.94938	-2.85841	9.29895	0.84948	-4.01996	9.29893	2.56391	-2.78206	9.29889	-0.38325	-3.20046
340.509	9.29894	-3.53216	1.96034	9.29892	8.75519	0.27205	9.2989	7.94996	-2.82711	9.29888	2.84997	-4.00925	9.29886	2.56405	-2.77061	9.29883	0.61863	-3.20544
340.512	9.29888	-2.54258	1.9706	9.29885	4.74716	0.28467	9.29883	10.9506	-2.78834	9.29881	3.85046	-3.99604	9.29879	1.56419	-2.76165	9.29876	3.62051	-3.20294
340.514	9.29881	-2.553	1.98084	9.29878	0.73913	0.28732	9.29876	14.9511	-2.73963	9.29875	3.85094	-3.98284	9.29872	0.56433	-2.75517	9.29869	7.62239	-3.1905
340.517	9.29874	-4.56343	1.98607	9.29871	-2.26889	0.2825	9.29869	18.9517	-2.68098	9.29868	3.85143	-3.96964	9.29865	1.56447	-2.74621	9.29862	10.6243	-3.1706
340.519	9.29867	-6.57385	1.98631	9.29864	-5.27692	0.27019	9.29862	22.9523	-2.61237	9.29861	5.85192	-3.95146	9.29859	4.56461	-2.72979	9.29855	13.6261	-3.14323
340.522	9.2986	-7.58427	1.98404	9.29858	-6.28495	0.25539	9.29856	24.9529	-2.53879	9.29854	6.85241	-3.93079	9.29852	6.56475	-2.70839	9.29849	14.628	-3.11337
340.524	9.29854	-10.5947	1.97428	9.29851	-7.29298	0.23807	9.29849	25.9535	-2.46273	9.29847	7.8529	-3.90764	9.29845	7.56489	-2.68451	9.29842	14.6299	-3.0835
340.527	9.29847	-13.6051	1.95703	9.29844	-6.30101	0.22322	9.29842	24.9541	-2.38915	9.29841	9.85339	-3.87951	9.29838	8.56503	-2.65814	9.29835	12.6318	-3.0586
340.529	9.2984	-15.6155	1.93479	9.29837	-7.30903	0.20586	9.29835	23.9547	-2.31805	9.29834	10.8539	-3.8489	9.29832	7.56518	-2.63426	9.29828	11.6337	-3.03618
340.532	9.29833	-17.626	1.90755	9.2983	-7.31706	0.18849	9.29828	21.9552	-2.25193	9.29827	11.8544	-3.81579	9.29825	6.56532	-2.61286	9.29821	9.63555	-3.01873
340.534	9.29827	-20.6364	1.87282	9.29824	-6.32509	0.17358	9.29822	19.9558	-2.19078	9.2982	13.8549	-3.77772	9.29818	6.56546	-2.59147	9.29815	9.63743	-3.00128
340.537	9.2982	-22.6468	1.8331	9.29817	-3.33312	0.16611	9.29815	17.9564	-2.1346	9.29813	14.8553	-3.73715	9.29811	7.5656	-2.56758	9.29808	11.6393	-2.97885
340.539	9.29813	-25.6572	1.78589	9.2981	-1.34115	0.16359	9.29808	15.957	-2.08339	9.29807	14.8558	-3.69659	9.29804	8.56574	-2.54121	9.29801	12.6412	-2.95393
340.542	9.29806	-28.6676	1.73119	9.29803	-0.34918	0.16354	9.29801	12.9576	-2.03963	9.298	14.8563	-3.65602	9.29798	8.56588	-2.51484	9.29794	12.6431	-2.929
340.544	9.29799	-30.6781	1.6715	9.29797	-1.3572	0.16098	9.29795	11.9582	-1.99836	9.29793	14.8568	-3.61545	9.29791	7.56602	-2.49096	9.29788	10.645	-2.90904
340.547	9.29793	-30.6885	1.61178	9.2979	-2.36523	0.15592	9.29788	9.95875	-1.96207	9.29786	14.8573	-3.57489	9.29784	8.56616	-2.46459	9.29781	8.64684	-2.89405
340.549	9.29786	-29.6989	1.55452	9.29783	-3.37326	0.14835	9.29781	8.95934	-1.92825	9.29779	15.8578	-3.53183	9.29777	8.5663	-2.43821	9.29774	5.64872	-2.88652
340.552	9.29779	-28.7093	1.49972	9.29776	-3.38129	0.14076	9.29774	8.95993	-1.89444	9.29773	15.8583	-3.48877	9.2977	8.56644	-2.41184	9.29767	2.6506	-2.88644
340.554	9.29772	-26.7198	1.44986	9.29769	-3.38932	0.13315	9.29767	9.96051	-1.85814	9.29766	13.8588	-3.45069	9.29764	7.56658	-2.38796	9.2976	-0.34752	-2.89381
340.557	9.29765	-26.7302	1.39998	9.29763	-6.39734	0.11806	9.29761	10.9611	-1.81935	9.29759	9.85925	-3.42254	9.29757	6.56672	-2.36656	9.29754	-3.34564	-2.90864
340.559	9.29759	-28.7406	1.34511	9.29756	-11.4054	0.09052	9.29754	11.9617	-1.77808	9.29752	4.85974	-3.40683	9.2975	4.56686	-2.35013	9.29747	-4.34376	-2.92595
340.562	9.29752	-30.751	1.28523	9.29749	-15.4134	0.05301	9.29747	12.9623	-1.73431	9.29746	0.86022	-3.40106	9.29743	1.567	-2.34116	9.2974	-6.34188	-2.94822
340.564	9.29745	-30.7614	1.22533	9.29742	-18.4214	0.00803	9.2974	12.9629	-1.69055	9.29739	-2.13929	-3.40276	9.29736	-0.43286	-2.33716	9.29733	-7.34	-2.97298
340.567	9.29738	-29.7719	1.16789	9.29735	-20.4295	-0.04195	9.29733	12.9634	-1.64678	9.29732	-4.1388	-3.40942	9.2973	-2.43272	-2.33814	9.29726	-7.33812	-2.99774
340.569	9.29731	-29.7823	1.11042	9.29729	-23.4375	-0.0994	9.29727	11.964	-1.60549	9.29725	-5.13831	-3.41856	9.29723	-3.43258	-2.3416	9.2972	-7.33624	-3.02248
340.572	9.29725	-29.7927	1.05293	9.29722	-24.4455	-0.15937	9.2972	11.9646	-1.56421	9.29718	-5.13782	-3.42771	9.29716	-5.43244	-2.35003	9.29713	-7.33436	-3.04723
340.574	9.29718	-30.8031	0.99292	9.29715	-24.4535	-0.21935	9.29713	10.9652	-1.52541	9.29712	-5.13733	-3.43686	9.29709	-5.4323	-2.35847	9.29706	-8.33248	-3.07445
340.577	9.29711	-29.8135	0.93537	9.29708	-25.4616	-0.28184	9.29706	7.96579	-1.49407	9.29705	-5.13685	-3.446	9.29703	-3.43216	-2.36193	9.29699	-8.3306	-3.10168
340.579	9.29704	-29.824	0.8778	9.29701	-26.4696	-0.34684	9.29699	3.96637	-1.47267	9.29698	-4.13636	-3.45266	9.29696	-1.43202	-2.36042	9.29692	-7.32872	-3.12641
340.582	9.29698	-27.8344	0.82518	9.29695	-27.4776	-0.41434	9.29693	0.96696	-1.45873	9.29691	-2.13587	-3.45434	9.29689	1.56812	-2.35145	9.29686	-6.32684	-3.14865
340.584	9.29691	-26.8448	0.77501	9.29688	-27.4857	-0.48186	9.29686	-2.03246	-1.45225	9.29684	-1.13538	-3.45353	9.29682	3.56826	-2.3375	9.29679	-4.32496	-3.16591
340.586	9.29684	-26.8552	0.72482	9.29681	-26.4937	-0.54691	9.29679	-4.03187	-1.45074	9.29678	-0.13489	-3.45024	9.29675	5.56841	-2.31858	9.29672	-3.32308	-3.18068
340.589	9.29677	-26.8656	0.67461	9.29674	-24.5017	-0.60702	9.29672	-6.03128	-1.4542	9.29671	1.8656	-3.44197	9.29669	6.56855	-2.29718	9.29665	-2.3212	-3.19296
340.591	9.2967	-25.8761	0.62685	9.29668	-22.5097	-0.66217	9.29666	-6.0307	-1.45766	9.29664	1.86609	-3.4337	9.29662	7.56869	-2.27329	9.29659	-2.31932	-3.20524
340.594	9.29664	-24.8865	0.58156	9.29661	-22.5178	-0.71734	9.29659	-7.03011	-1.4636	9.29657	0.86657	-3.42792	9.29655	8.56883	-2.24691	9.29652	-2.31744	-3.21751
340.596	9.29657	-22.8969	0.54121	9.29654	-21.5258	-0.77004	9.29652	-7.02953	-1.46954	9.29651	-0.13294	-3.42462	9.29648	9.56897	-2.21805	9.29645	-2.31556	-3.22978
340.599	9.2965	-20.9073	0.50581	9.29647	-19.5338	-0.81779	9.29645	-8.02894	-1.47797	9.29644	-0.13245	-3.42132	9.29641	10.5691	-2.18669	9.29638	-1.31368	-3.23955
340.601	9.29643	-18.9178	0.47535	9.2964	-17.5419	-0.86059	9.29638	-10.0284	-1.49137	9.29637	1.86804	-3.41305	9.29635	11.5693	-2.15286	9.29631	-0.3118	-3.24683
340.604	9.29636	-16.9282	0.44985	9.29634	-17.5499	-0.90341	9.29632	-11.0278	-1.50725	9.2963	2.86853	-3.40229	9.29628	13.5694	-2.11404	9.29625	1.69008	-3.24914
340.606	9.2963	-14.9386	0.42929	9.29627	-16.5579	-0.94376	9.29625	-12.0272	-1.52562	9.29623	2.86902	-3.39153	9.29621	13.5695	-2.07523	9.29618	2.69196	-3.24895
340.609	9.29623	-13.949	0.41119	9.2962	-13.5659	-0.97667	9.29618	-13.0266	-1.54648	9.29617	2.8695	-3.38077	9.29614	13.5697	-2.03642	9.29611	4.69384	-3.24379
340.611	9.29616	-12.9594	0.39555	9.29613	-11.574	-1.00463	9.29611	-14.026	-1.56981	9.2961	2.86999	-3.37	9.29608	12.5698	-2.0001	9.29604	7.69572	-3.23117
340.614	9.29609	-13.9698	0.37739	9.29606	-9.58199	-1.02764	9.29604	-13.0254	-1.59066	9.29603	2.87048	-3.35924	9.29601	14.57	-1.9588	9.29597	11.6976	-3.20859
340.616	9.29603	-13.9803	0.35921	9.296	-10.59	-1.05315	9.29598	-11.0248	-1.60654	9.29596	1.87097	-3.35096	9.29594	15.5701	-1.91501	9.29591	14.6995	-3.17856
340.619	9.29596	-13.9907	0.34101	9.29593	-10.5981	-1.07869	9.29591	-11.0243	-1.62241	9.29589	2.87146	-3.34019	9.29587	17.5702	-1.86625	9.29584	15.7014	-3.14603
340.621	9.29589	-14.0011	0.32278	9.29586	-8.60607	-1.09927	9.29584	-11.0237	-1.63828	9.29583	1.87195	-3.33191	9.2958	18.5704	-1.81501	9.29577	16.7033	-3.11101
340.624	9.29582	-14.0115	0.30453	9.29579	-5.6141	-1.11241	9.29577	-11.0231	-1.65416	9.29576	-0.12757	-3.32859	9.29574	19.5705	-1.76128	9.2957	17.7051	-3.07349
340.626	9.29575	-13.022	0.28873	9.29573	-2.62213	-1.11811	9.29571	-10.0225	-1.66754	9.29569	-1.12708	-3.32777	9.29567	20.5707	-1.70506	9.29564	17.707	-3.03598
340.629	9.29569	-11.0324	0.27788	9.29566	-1.63016	-1.12135	9.29564	-9.02191	-1.67844	9.29562	-3.12659	-3.33191	9.2956	20.5708	-1.64884	9.29557	15.7089	-3.00343
340.631	9.29562	-10.0428	0.26949	9.29559	-1.63819	-1.1246	9.29557	-9.02132	-1.68933	9.29556	-5.1261	-3.34103	9.29553	19.5709	-1.59511	9.2955	14.7108	-2.97336
340.634	9.29555	-8.05322	0.26605	9.29552	-1.64621	-1.12788	9.2955	-9.02073	-1.70022	9.29549	-8.12561	-3.3576	9.29546	17.5711	-1.54635	9.29543	12.7127	-2.94826
340.636	9.29548	-6.06365	0.26756	9.29545	-0.65424	-1.12869	9.29543	-9.02015	-1.71111	9.29542	-10.1251	-3.37915	9.2954	17.5712	-1.49758	9.29536	10.7145	-2.92813
340.639	9.29541	-2.07407	0.27898	9.29539	0.33773	-1.12703	9.29537	-10.0196	-1.72449	9.29535	-11.1246	-3.40318	9.29533	16.5713	-1.45131	9.2953	8.71641	-2.91296
340.641	9.29535	-1.08449	0.29287	9.29532	2.3297	-1.12042	9.2953	-12.019	-1.74284	9.29528	-12.1242	-3.4297	9.29526	15.5715	-1.40752	9.29523	7.71829	-2.90028
340.644	9.29528	0.90509	0.3117	9.29525	4.32167	-1.10886	9.29523	-14.0184	-1.76616	9.29522	-12.1237	-3.45621	9.29519	15.5716	-1.36373	9.29516	6.72017	-2.89008
340.646	9.29521	0.89467	0.33051	9.29518	7.31365	-1.08986	9.29516	-16.0178	-1.79445	9.29515	-11.1232	-3.48024	9.29513	16.5718	-1.31746	9.29509	4.72205	-2.88485
340.649	9.29514	-1.11575	0.34432	9.29511	10.3056	-1.06342	9.29509	-17.0172	-1.82522	9.29508	-8.12268	-3.49681	9.29506	17.5719	-1.26869	9.29502	3.72393	-2.8821
340.651	9.29508	-2.12617	0.35561	9.29505	12.2976	-1.03202	9.29503	-19.0166	-1.86097	9.29501	-5.12219	-3.50592	9.29499	16.5721	-1.22242	9.29496	3.72581	-2.87935
340.654	9.29501	-4.13659	0.36191	9.29498	12.2896	-1.00065	9.29496	-20.016	-1.8992	9.29494	-1.1217	-3.50508	9.29492	14.5722	-1.18111	9.29489	3.72769	-2.87659
340.656	9.29494	-6.14702	0.36321	9.29491	11.2815	-0.97178	9.29489	-19.0155	-1.93494	9.29488	2.87878	-3.49429	9.29485	12.5723	-1.14478	9.29482	2.72957	-2.87631
340.659	9.29487	-9.15744	0.35702	9.29484	11.2735	-0.94294	9.29482	-17.0149	-1.96571	9.29481	5.87927	-3.47604	9.29479	10.5725	-1.11342	9.29475	3.73145	-2.87354
340.661	9.2948	-12.1679	0.34335	9.29478	10.2655	-0.9166	9.29476	-14.0143	-1.98902	9.29474	7.87976	-3.45282	9.29472	8.57262	-1.08703	9.29469	3.73333	-2.87077
340.664	9.29474	-15.1783	0.32219	9.29471	9.25745	-0.89276	9.29469	-11.0137	-2.00487	9.29467	8.88025	-3.42712	9.29465	7.57276	-1.06313	9.29462	2.73521	-2.87048
340.666	9.29467	-17.1887	0.29603	9.29464	8.24942	-0.87143	9.29462	-8.01311	-2.01326	9.29461	8.88074	-3.40141	9.29458	8.5729	-1.03674	9.29455	2.73709	-2.87018
340.669	9.2946	-19.1991	0.26488	9.29457	8.24139	-0.85013	9.29455	-6.01253	-2.01667	9.29454	7.88123	-3.37818	9.29451	9.57304	-1.00787	9.29448	2.73897	-2.86988
340.671	9.29453	-18.2095	0.23619	9.2945	9.23336	-0.82635	9.29448	-6.01194	-2.02008	9.29447	5.88171	-3.35993	9.29445	11.5732	-0.97402	9.29441	3.74085	-2.86708
340.674	9.29446	-17.22	0.20995	9.29444	10.2253	-0.80011	9.29442	-6.01136	-2.02349	9.2944	2.8822	-3.34914	9.29438	10.5733	-0.94266	9.29435	3.74273	-2.86429
340.676	9.2944	-17.2304	0.1837	9.29437	10.2173	-0.77389	9.29435	-8.01077	-2.03188	9.29433	-0.11731	-3.3458	9.29431	9.57346	-0.91378	9.29428	2.74461	-2.86397
340.678	9.29433	-19.2408	0.15244	9.2943	11.2093	-0.7452	9.29428	-9.01018	-2.04274	9.29427	-3.11682	-3.34992	9.29424	8.5736	-0.88739	9.29421	3.74649	-2.86117
340.681	9.29426	-20.2512	0.11867	9.29423	11.2013	-0.71653	9.29421	-12.0096	-2.06107	9.2942	-5.11633	-3.35901	9.29418	8.57374	-0.861	9.29414	5.74837	-2.85338
340.683	9.29419	-20.2616	0.08487	9.29417	11.1932	-0.68789	9.29415	-15.009	-2.08685	9.29413	-7.11584	-3.37308	9.29411	8.57388	-0.83461	9.29408	6.75025	-2.84311
340.686	9.29413	-19.2721	0.05354	9.2941	11.1852	-0.65926	9.29408	-18.0084	-2.12009	9.29406	-9.11536	-3.39211	9.29404	9.57402	-0.80573	9.29401	8.75214	-2.82786
340.688	9.29406	-19.2825	0.02218	9.29403	11.1772	-0.63065	9.29401	-22.0078	-2.16327	9.29399	-11.1149	-3.41612	9.29397	10.5742	-0.77437	9.29394	9.75402	-2.81012
340.691	9.29399	-19.2929	-0.00921	9.29396	10.1691	-0.60455	9.29394	-25.0072	-2.21391	9.29393	-11.1144	-3.44013	9.2939	12.5743	-0.73803	9.29387	10.7559	-2.78988
340.693	9.29392	-18.3033	-0.03813	9.29389	7.16111	-0.58593	9.29387	-26.0067	-2.26704	9.29386	-7.11389	-3.45419	9.29384	11.5744	-0.70418	9.2938	9.75778	-2.77213
340.696	9.29385	-16.3138	-0.06212	9.29383	5.15308	-0.5723	9.29381	-27.0061	-2.32265	9.29379	-3.1134	-3.4583	9.29377	11.5746	-0.67033	9.29374	8.75966	-2.75686
340.698	9.29379	-14.3242	-0.08115	9.29376	6.14506	-0.5562	9.29374	-26.0055	-2.37577	9.29372	-0.11291	-3.45495	9.2937	13.5747	-0.63151	9.29367	8.76154	-2.74158
340.701	9.29372	-13.3346	-0.09772	9.29369	7.13703	-0.53764	9.29367	-24.0049	-2.42392	9.29366	1.88757	-3.44663	9.29363	16.5749	-0.58522	9.2936	7.76342	-2.72879
340.703	9.29365	-13.345	-0.11432	9.29362	8.129	-0.51661	9.2936	-21.0043	-2.46461	9.29359	1.88806	-3.43831	9.29357	18.575	-0.53396	9.29353	5.7653	-2.72096
340.706	9.29358	-13.3554	-0.13094	9.29355	9.12097	-0.49312	9.29353	-20.0037	-2.50281	9.29352	1.88855	-3.42998	9.2935	18.5752	-0.48271	9.29346	4.76718	-2.71562
340.708	9.29352	-11.3659	-0.14262	9.29349	8.11294	-0.47213	9.29347	-18.0032	-2.53604	9.29345	0.88904	-3.42414	9.29343	15.5753	-0.43891	9.2934	4.76906	-2.71027
340.711	9.29345	-11.3763	-0.15432	9.29342	6.10492	-0.45613	9.2934	-15.0026	-2.5618	9.29338	-0.11047	-3.42079	9.29336	13.5754	-0.40008	9.29333	4.77094	-2.70492
340.713	9.29338	-11.3867	-0.16605	9.29335	3.09689	-0.44762	9.29333	-12.002	-2.58011	9.29332	-0.10998	-3.41743	9.29329	12.5756	-0.36374	9.29326	4.77282	-2.69956
340.716	9.29331	-9.39713	-0.17283	9.29328	1.08886	-0.44409	9.29326	-11.0014	-2.59593	9.29325	0.89051	-3.41159	9.29323	12.5757	-0.3274	9.29319	4.7747	-2.6942
340.718	9.29324	-6.40755	-0.17219	9.29322	-0.91917	-0.44556	9.2932	-12.0008	-2.61423	9.29318	3.89099	-3.39829	9.29316	11.5758	-0.29355	9.29313	5.77658	-2.68634
340.721	9.29318	-3.41797	-0.1641	9.29315	-2.9272	-0.45202	9.29313	-13.0002	-2.63501	9.29311	5.89148	-3.38001	9.29309	10.576	-0.26218	9.29306	5.77846	-2.67849
340.723	9.29311	-1.42839	-0.15107	9.29308	-5.93523	-0.46596	9.29306	-13.9996	-2.65828	9.29305	6.89197	-3.35925	9.29302	7.57613	-0.23827	9.29299	4.78034	-2.67311
340.726	9.29304	-0.43881	-0.13558	9.29301	-7.94325	-0.48489	9.29299	-13.9991	-2.68156	9.29298	5.89246	-3.34097	9.29295	4.57627	-0.22182	9.29292	2.78222	-2.6727
340.728	9.29297	-0.44923	-0.12011	9.29294	-8.95128	-0.50633	9.29292	-11.9985	-2.69985	9.29291	5.89295	-3.32269	9.29289	2.57641	-0.21034	9.29285	1.7841	-2.67477
340.731	9.29291	-0.45965	-0.10467	9.29288	-8.95931	-0.52779	9.29286	-10.9979	-2.71566	9.29284	5.89344	-3.30441	9.29282	1.57655	-0.20135	9.29279	1.78598	-2.67684
340.733	9.29284	-1.47007	-0.09175	9.29281	-9.96734	-0.55176	9.29279	-8.99729	-2.7265	9.29277	4.89392	-3.28861	9.29275	0.57669	-0.19484	9.29272	1.78786	-2.6789
340.736	9.29277	-3.4805	-0.08382	9.29274	-10.9754	-0.57823	9.29272	-5.9967	-2.72987	9.29271	3.89441	-3.2753	9.29268	0.57683	-0.18833	9.29265	1.78974	-2.68096
340.738	9.2927	-7.49092	-0.08586	9.29267	-12.9834	-0.60969	9.29265	-0.99612	-2.72081	9.29264	3.8949	-3.26199	9.29262	1.57697	-0.17934	9.29258	-0.20838	-2.68799
340.741	9.29263	-10.5013	-0.09539	9.29261	-14.9914	-0.64615	9.29259	4.00447	-2.69932	9.29257	2.89539	-3.25116	9.29255	1.57711	-0.17035	9.29252	-2.2065	-2.69998
340.743	9.29257	-13.5118	-0.1124	9.29254	-15.9995	-0.68511	9.29252	8.00505	-2.66788	9.2925	1.89588	-3.24282	9.29248	1.57725	-0.16135	9.29245	-4.20462	-2.71695
