xb	xfa	a	aa	xfb	b	ba	xfc	c	ca	xfd	d	da	xfe	e	ea	xff	f	fa	xfh	h	ha	xfg	g	ga	xfi	i	ia	xfk	k	ka
337.727	9.37309	-238.559	177.477	9.36707	-306.634	226.075	9.36837	-226.147	157.085	9.36743	-333	175.406	9.36734	-205.154	118.34	9.36456	-117.92	58.8451	9.37765	-39.3042	17.1288	9.36585	-25.5605	11.3237	9.36586	-18.9192	-0.23991	9.36586	5.70501	-6.39643
337.729	9.37302	-237.535	176.759	9.367	-306.597	225.169	9.36831	-226.125	156.413	9.36736	-331	174.776	9.36727	-201.146	117.794	9.36449	-113.914	58.5468	9.37758	-40.3069	17.0339	9.36578	-23.5584	11.2597	9.36579	-17.918	-0.26901	9.36579	4.70793	-6.38656
337.732	9.37295	-237.512	176.041	9.36693	-305.56	224.266	9.36824	-226.102	155.742	9.36729	-329	174.152	9.3672	-197.139	117.259	9.36442	-110.908	58.256	9.37751	-42.3096	16.934	9.36572	-22.5562	11.1981	9.36572	-16.9168	-0.29562	9.36572	3.71086	-6.37917
337.734	9.37288	-237.488	175.322	9.36686	-304.523	223.365	9.36817	-226.08	155.07	9.36722	-327	173.533	9.36713	-193.131	116.734	9.36435	-108.902	57.9702	9.37745	-44.3123	16.8292	9.36565	-20.554	11.1415	9.36565	-15.9157	-0.31974	9.36565	3.71379	-6.37177
337.737	9.37281	-238.465	174.601	9.36679	-302.485	222.469	9.3681	-224.058	154.403	9.36715	-326	172.916	9.36706	-190.123	116.216	9.36428	-107.895	57.6869	9.37738	-46.3151	16.7193	9.36558	-19.5518	11.0874	9.36558	-13.9145	-0.33889	9.36558	2.71672	-6.36684
337.739	9.37274	-238.441	173.881	9.36672	-299.448	221.581	9.36803	-222.036	153.741	9.36708	-326	172.3	9.36699	-188.116	115.703	9.36421	-107.889	57.4036	9.37731	-47.3178	16.607	9.36551	-19.5496	11.0333	9.36552	-11.9133	-0.35307	9.36552	2.71965	-6.36192
337.742	9.37267	-238.418	173.16	9.36666	-295.411	220.702	9.36796	-220.013	153.085	9.36701	-327	171.68	9.36692	-187.108	115.192	9.36415	-106.883	57.1228	9.37724	-47.3205	16.4947	9.36544	-19.5474	10.9792	9.36545	-10.9122	-0.36475	9.36545	1.72258	-6.35947
337.744	9.3726	-238.394	172.44	9.36659	-293.374	219.829	9.36789	-216.991	152.435	9.36694	-327	171.061	9.36685	-186.1	114.684	9.36408	-105.877	56.8445	9.37717	-47.3232	16.3823	9.36537	-19.5452	10.9251	9.36538	-9.91101	-0.37394	9.36538	-0.2745	-6.36198
337.747	9.37253	-238.371	171.719	9.36652	-291.336	218.961	9.36782	-212.969	151.796	9.36687	-326	170.445	9.36678	-185.093	114.179	9.36401	-105.871	56.5662	9.3771	-45.326	16.275	9.3653	-20.5431	10.8685	9.36531	-10.9099	-0.38562	9.36531	-1.27157	-6.36698
337.749	9.37246	-239.347	170.996	9.36645	-291.299	218.093	9.36775	-208.947	151.167	9.36681	-325	169.83	9.36671	-183.085	113.678	9.36394	-105.865	56.2879	9.37703	-44.3287	16.1701	9.36523	-19.5409	10.8144	9.36524	-9.90868	-0.39481	9.36524	-3.26864	-6.37694
337.752	9.3724	-240.324	170.271	9.36638	-289.262	217.23	9.36768	-205.925	150.545	9.36674	-324	169.219	9.36665	-181.077	113.183	9.36387	-106.859	56.0072	9.37696	-43.3314	16.0677	9.36516	-17.5387	10.7653	9.36517	-8.90751	-0.40151	9.36517	-4.26571	-6.38937
337.754	9.37233	-240.3	169.545	9.36631	-288.225	216.37	9.36762	-204.902	149.926	9.36667	-324	168.607	9.36658	-179.07	112.693	9.3638	-107.852	55.724	9.37689	-41.3341	15.9702	9.36509	-15.5365	10.7212	9.3651	-7.90635	-0.40572	9.3651	-5.26278	-6.40429
337.757	9.37226	-239.277	168.822	9.36624	-287.187	215.512	9.36755	-203.88	149.309	9.3666	-324	167.995	9.36651	-177.062	112.207	9.36373	-107.846	55.4408	9.37682	-39.3368	15.8777	9.36503	-13.5343	10.682	9.36503	-7.90518	-0.40992	9.36503	-7.25985	-6.42418
337.759	9.37219	-240.253	168.097	9.36617	-286.15	214.657	9.36748	-202.858	148.695	9.36653	-322	167.388	9.36644	-175.054	111.727	9.36366	-107.84	55.1576	9.37675	-38.3396	15.7877	9.36496	-11.5321	10.6478	9.36496	-7.90402	-0.41413	9.36496	-8.25692	-6.44654
337.761	9.37212	-241.23	167.37	9.3661	-284.113	213.807	9.36741	-201.836	148.084	9.36646	-320	166.787	9.36637	-174.047	111.249	9.36359	-109.834	54.8695	9.37669	-36.3423	15.7027	9.36489	-10.5299	10.6161	9.36489	-6.90285	-0.41584	9.36489	-9.254	-6.47138
337.764	9.37205	-241.206	166.642	9.36604	-282.076	212.962	9.36734	-201.814	147.472	9.36639	-319	166.187	9.3663	-174.039	110.771	9.36353	-111.828	54.5764	9.37662	-35.345	15.6201	9.36482	-9.52777	10.587	9.36483	-6.90168	-0.41756	9.36483	-8.25107	-6.49373
337.766	9.37198	-242.183	165.912	9.36597	-281.038	212.12	9.36727	-201.791	146.861	9.36632	-318	165.591	9.36623	-175.032	110.29	9.36346	-113.822	54.2783	9.37655	-33.3477	15.5425	9.36475	-8.52558	10.5603	9.36476	-4.90052	-0.41429	9.36476	-7.24814	-6.51358
337.769	9.37191	-242.159	165.182	9.3659	-281.001	211.277	9.3672	-202.769	146.247	9.36625	-319	164.991	9.36616	-176.024	109.807	9.36339	-113.815	53.9803	9.37648	-33.3505	15.4649	9.36468	-7.5234	10.536	9.36469	-3.89935	-0.40854	9.36469	-6.24521	-6.53094
337.771	9.37184	-242.136	164.452	9.36583	-281.964	210.433	9.36713	-203.747	145.631	9.36618	-319	164.392	9.36609	-177.016	109.322	9.36332	-114.809	53.6798	9.37641	-33.3532	15.3873	9.36461	-7.52121	10.5118	9.36462	-2.89819	-0.4003	9.36462	-4.24228	-6.54332
337.774	9.37177	-241.112	163.725	9.36576	-282.927	209.585	9.36706	-204.725	145.012	9.36612	-318	163.795	9.36603	-177.009	108.837	9.36325	-115.803	53.3768	9.37634	-33.3559	15.3097	9.36454	-9.51902	10.4827	9.36455	-2.89702	-0.39205	9.36455	-3.23935	-6.55321
337.776	9.37171	-240.089	163	9.36569	-283.889	208.736	9.36699	-204.702	144.393	9.36605	-316	163.203	9.36596	-178.001	108.349	9.36318	-115.797	53.0738	9.37627	-33.3586	15.2321	9.36447	-10.5168	10.451	9.36448	-1.89585	-0.38132	9.36448	-1.23643	-6.55812
337.779	9.37164	-240.065	162.275	9.36562	-284.852	207.884	9.36693	-203.68	143.777	9.36598	-315	162.614	9.36589	-179.993	107.856	9.36311	-114.791	52.7734	9.3762	-33.3614	15.1545	9.36441	-12.5147	10.4144	9.36441	-1.89469	-0.37058	9.36441	0.7665	-6.55805
337.781	9.37157	-239.042	161.553	9.36555	-285.815	207.03	9.36686	-203.658	143.161	9.36591	-313	162.03	9.36582	-179.986	107.364	9.36304	-112.785	52.4779	9.37613	-31.3641	15.0818	9.36434	-12.5125	10.3778	9.36434	-1.89352	-0.35984	9.36434	0.76943	-6.55797
337.784	9.3715	-239.018	160.831	9.36548	-286.777	206.173	9.36679	-203.636	142.545	9.36584	-311	161.45	9.36575	-179.978	106.871	9.36297	-111.778	52.1849	9.37606	-31.3668	15.0091	9.36427	-12.5103	10.3412	9.36427	-0.89236	-0.34661	9.36427	0.77236	-6.55788
337.786	9.37143	-239.995	160.106	9.36541	-287.74	205.314	9.36672	-202.614	141.932	9.36577	-310	160.873	9.36568	-178.97	106.381	9.36291	-111.772	51.892	9.376	-32.3695	14.934	9.3642	-14.5081	10.2996	9.36421	0.10881	-0.33089	9.36421	-1.22471	-6.56276
337.789	9.37136	-238.971	159.384	9.36535	-289.703	204.45	9.36665	-201.591	141.321	9.3657	-307	160.304	9.36561	-176.963	105.895	9.36284	-110.766	51.6015	9.37593	-33.3723	14.8563	9.36413	-15.5059	10.2556	9.36414	1.10998	-0.31268	9.36414	-0.22178	-6.56514
337.791	9.37129	-238.948	158.662	9.36528	-289.666	203.586	9.36658	-200.569	140.713	9.36563	-303	159.744	9.36554	-176.955	105.41	9.36277	-109.76	51.3135	9.37586	-33.375	14.7787	9.36406	-17.5037	10.2065	9.36407	1.11114	-0.29447	9.36407	0.78115	-6.56503
337.794	9.37122	-237.924	157.943	9.36521	-289.628	202.722	9.36651	-198.547	140.109	9.36556	-300	159.192	9.36547	-176.947	104.925	9.3627	-107.754	51.0306	9.37579	-33.3777	14.701	9.36399	-17.5015	10.1575	9.364	0.11231	-0.27874	9.364	1.78407	-6.56243
337.796	9.37115	-235.901	157.229	9.36514	-287.591	201.864	9.36644	-197.525	139.508	9.3655	-298	158.645	9.3654	-176.94	104.44	9.36263	-107.748	50.7476	9.37572	-32.3804	14.6258	9.36392	-17.4994	10.1085	9.36393	-0.88653	-0.2655	9.36393	2.787	-6.55733
337.799	9.37109	-231.877	156.524	9.36507	-285.554	201.01	9.36637	-197.502	138.908	9.36543	-296	158.103	9.36534	-176.932	103.955	9.36256	-106.742	50.4672	9.37565	-31.3831	14.5531	9.36385	-17.4972	10.0595	9.36386	-2.88536	-0.25723	9.36386	1.78993	-6.55471
337.801	9.37102	-227.854	155.83	9.365	-283.517	200.161	9.36631	-197.48	138.307	9.36536	-295	157.563	9.36527	-176.925	103.47	9.36249	-105.735	50.1893	9.37558	-32.3859	14.4779	9.36379	-16.495	10.013	9.36379	-3.88419	-0.25144	9.36379	0.79286	-6.55458
337.804	9.37095	-223.83	155.145	9.36493	-281.479	199.318	9.36624	-196.458	137.709	9.36529	-295	157.024	9.3652	-177.917	102.982	9.36242	-102.729	49.9188	9.37551	-31.3886	14.4052	9.36372	-16.4928	9.96649	9.36372	-5.88303	-0.25062	9.36372	0.79579	-6.55443
337.806	9.37088	-218.807	154.473	9.36486	-279.442	198.479	9.36617	-194.436	137.116	9.36522	-295	156.484	9.36513	-178.909	102.492	9.36235	-100.723	49.6533	9.37544	-30.3913	14.3349	9.36365	-16.4906	9.91999	9.36365	-5.88186	-0.24979	9.36365	0.79872	-6.55428
337.809	9.37081	-213.783	153.814	9.36479	-276.405	197.648	9.3661	-193.414	136.525	9.36515	-295	155.945	9.36506	-177.902	102.005	9.36229	-99.7169	49.3903	9.37537	-30.394	14.2647	9.36358	-17.4884	9.871	9.36359	-6.8807	-0.25145	9.36359	-0.19836	-6.5566
337.811	9.37074	-207.76	153.17	9.36473	-273.368	196.825	9.36603	-193.391	135.935	9.36508	-295	155.405	9.36499	-174.894	101.525	9.36222	-98.7107	49.1298	9.37531	-30.3968	14.1944	9.36351	-18.4862	9.81954	9.36352	-7.87953	-0.2556	9.36352	-0.19543	-6.55892
337.814	9.37067	-203.736	152.535	9.36466	-271.33	196.007	9.36596	-192.369	135.347	9.36501	-296	154.863	9.36492	-171.886	101.052	9.36215	-97.7046	48.8718	9.37524	-31.3995	14.1217	9.36344	-19.4841	9.76559	9.36345	-7.87836	-0.25974	9.36345	-1.1925	-6.56372
337.816	9.3706	-200.713	151.908	9.36459	-269.293	195.193	9.36589	-190.347	134.764	9.36494	-295	154.323	9.36485	-168.879	100.587	9.36208	-97.6984	48.6139	9.37517	-32.4022	14.0465	9.36337	-19.4819	9.71165	9.36338	-7.8772	-0.26388	9.36338	-1.18957	-6.56851
337.819	9.37053	-199.689	151.284	9.36452	-267.256	194.385	9.36582	-190.325	134.181	9.36487	-297	153.779	9.36478	-166.871	100.127	9.36201	-98.6923	48.3534	9.3751	-34.4049	13.9662	9.3633	-19.4797	9.65772	9.36331	-7.87603	-0.26801	9.36331	-2.18664	-6.57578
337.821	9.37046	-197.666	150.665	9.36445	-266.219	193.58	9.36575	-189.303	133.6	9.36481	-299	153.229	9.36472	-164.863	99.6716	9.36194	-97.6861	48.0955	9.37503	-35.4076	13.8835	9.36323	-19.4775	9.60379	9.36324	-6.87487	-0.26966	9.36324	-1.18371	-6.58056
337.824	9.3704	-195.642	150.05	9.36438	-265.181	192.777	9.36569	-187.28	133.025	9.36474	-301	152.674	9.36465	-163.856	99.219	9.36187	-97.6799	47.8376	9.37496	-36.4104	13.7983	9.36316	-19.4753	9.54987	9.36317	-6.8737	-0.2713	9.36317	-0.18078	-6.58284
337.826	9.37033	-193.619	149.441	9.36431	-262.144	191.981	9.36562	-185.258	132.455	9.36467	-303	152.115	9.36458	-161.848	98.7713	9.3618	-97.6738	47.5797	9.37489	-37.4131	13.7106	9.3631	-18.4731	9.49843	9.3631	-7.87253	-0.27543	9.3631	1.82214	-6.58014
337.829	9.37026	-193.595	148.832	9.36424	-260.107	191.191	9.36555	-183.236	131.889	9.3646	-305	151.55	9.36451	-158.84	98.3312	9.36173	-96.6676	47.3243	9.37482	-38.4158	13.6204	9.36303	-17.4709	9.4495	9.36303	-7.87137	-0.27955	9.36303	2.82507	-6.57495
337.831	9.37019	-193.572	148.223	9.36417	-259.07	190.403	9.36548	-180.214	131.332	9.36453	-306	150.983	9.36444	-156.833	97.896	9.36166	-96.6615	47.0689	9.37475	-39.4185	13.5277	9.36296	-16.4688	9.40305	9.36296	-8.8702	-0.28616	9.36296	3.828	-6.56727
337.834	9.37012	-194.548	147.611	9.36411	-257.032	189.62	9.36541	-177.191	130.781	9.36446	-307	150.414	9.36437	-154.825	97.4658	9.3616	-96.6553	46.8135	9.37468	-40.4213	13.4325	9.36289	-16.4666	9.3566	9.3629	-8.86903	-0.29276	9.3629	4.83093	-6.55709
337.836	9.37005	-195.525	146.997	9.36404	-254.995	188.842	9.36534	-174.169	130.239	9.36439	-307	149.845	9.3643	-152.818	97.0406	9.36153	-96.6492	46.5582	9.37462	-41.424	13.3349	9.36282	-17.4644	9.30768	9.36283	-7.86787	-0.29687	9.36283	5.83386	-6.54442
337.839	9.36998	-196.501	146.381	9.36397	-251.958	188.072	9.36527	-172.147	129.701	9.36432	-306	149.278	9.36423	-150.81	96.6205	9.36146	-95.643	46.3053	9.37455	-41.4267	13.2372	9.36275	-18.4622	9.25628	9.36276	-6.8667	-0.2985	9.36276	5.83679	-6.53174
337.841	9.36991	-199.478	145.757	9.3639	-250.921	187.305	9.3652	-170.125	129.168	9.36425	-304	148.716	9.36416	-149.802	96.2027	9.36139	-95.6368	46.0525	9.37448	-41.4294	13.1395	9.36268	-18.46	9.20488	9.36269	-3.86554	-0.29266	9.36269	3.83972	-6.52402
337.844	9.36984	-200.454	145.13	9.36383	-250.883	186.537	9.36513	-168.103	128.641	9.36419	-301	148.161	9.3641	-148.795	95.7876	9.36132	-96.6307	45.7972	9.37441	-40.4322	13.0443	9.36261	-19.4578	9.15099	9.36262	-0.86437	-0.27937	9.36262	1.84264	-6.52127
337.846	9.36977	-201.431	144.502	9.36376	-248.846	185.775	9.36506	-167.08	128.115	9.36412	-299	147.611	9.36403	-147.787	95.3749	9.36125	-97.6245	45.5394	9.37434	-39.4349	12.9516	9.36254	-21.4556	9.09215	9.36255	1.1368	-0.26109	9.36255	0.84557	-6.521
337.849	9.36971	-201.407	143.873	9.36369	-247.809	185.015	9.365	-166.058	127.593	9.36405	-297	147.067	9.36396	-146.779	94.9647	9.36118	-98.6184	45.2792	9.37427	-38.4376	12.8613	9.36248	-21.4535	9.03331	9.36248	2.13796	-0.24033	9.36248	1.8485	-6.51824
337.851	9.36964	-202.383	143.242	9.36362	-246.772	184.258	9.36493	-165.036	127.073	9.36398	-296	146.525	9.36389	-145.772	94.5571	9.36111	-100.612	45.0139	9.3742	-36.4403	12.7761	9.36241	-23.4513	8.9695	9.36241	2.13913	-0.21956	9.36241	3.85143	-6.5105
337.853	9.36957	-201.36	142.614	9.36355	-246.734	183.501	9.36486	-165.014	126.553	9.36391	-294	145.988	9.36382	-143.764	94.1544	9.36104	-102.606	44.7438	9.37413	-34.443	12.6957	9.36234	-24.4491	8.90321	9.36234	1.14029	-0.20128	9.36234	5.85436	-6.49777
337.856	9.3695	-200.336	141.988	9.36349	-247.697	182.741	9.36479	-163.992	126.035	9.36384	-293	145.453	9.36375	-143.756	93.7518	9.36098	-102.6	44.4736	9.37406	-34.4458	12.6154	9.36227	-26.4469	8.83195	9.36228	1.14146	-0.18299	9.36228	6.85729	-6.48256
337.858	9.36943	-198.313	141.367	9.36342	-247.66	181.982	9.36472	-162.969	125.521	9.36377	-292	144.921	9.36368	-145.749	93.3442	9.36091	-102.594	44.2035	9.37399	-34.4485	12.5351	9.3622	-25.4447	8.76318	9.36221	1.14263	-0.16471	9.36221	7.86021	-6.46485
337.861	9.36936	-196.289	140.751	9.36335	-247.622	181.222	9.36465	-162.947	125.006	9.3637	-292	144.389	9.36361	-148.741	92.9291	9.36084	-102.588	43.9334	9.37393	-34.4512	12.4548	9.36213	-23.4425	8.6994	9.36214	1.14379	-0.14641	9.36214	6.86314	-6.44962
337.863	9.36929	-194.266	140.14	9.36328	-248.585	180.461	9.36458	-162.925	124.491	9.36363	-294	143.851	9.36354	-149.733	92.5116	9.36077	-100.581	43.6682	9.37386	-34.4539	12.3744	9.36206	-21.4403	8.64059	9.36207	1.14496	-0.12812	9.36207	6.86607	-6.43438
337.866	9.36922	-193.242	139.531	9.36321	-248.548	179.699	9.36451	-162.903	123.976	9.36357	-295	143.312	9.36348	-150.726	92.0916	9.3607	-98.5752	43.4081	9.37379	-33.4567	12.2966	9.36199	-20.4382	8.58427	9.362	2.14612	-0.10733	9.362	5.869	-6.42162
337.868	9.36915	-190.219	138.931	9.36314	-248.511	178.937	9.36444	-162.88	123.462	9.3635	-295	142.772	9.36341	-151.718	91.6692	9.36063	-97.5691	43.1504	9.37372	-32.4594	12.2212	9.36192	-19.436	8.53044	9.36193	3.14729	-0.08406	9.36193	5.87193	-6.40885
337.871	9.36909	-187.195	138.337	9.36307	-248.473	178.176	9.36438	-161.858	122.949	9.36343	-296	142.23	9.36334	-152.71	91.2443	9.36056	-95.5629	42.8978	9.37365	-31.4621	12.1483	9.36186	-17.4338	8.4816	9.36186	3.14846	-0.06079	9.36186	5.87486	-6.39608
337.873	9.36902	-183.172	137.754	9.363	-248.436	177.414	9.36431	-161.836	122.437	9.36336	-295	141.691	9.36327	-153.703	90.8169	9.36049	-93.5568	42.6501	9.37358	-30.4648	12.0778	9.36179	-14.4316	8.44021	9.36179	4.14962	-0.03502	9.36179	4.87779	-6.38578
337.876	9.36895	-179.148	137.181	9.36293	-248.399	176.653	9.36424	-161.814	121.925	9.36329	-295	141.151	9.3632	-154.695	90.3871	9.36042	-91.5506	42.4074	9.37351	-29.4675	12.0099	9.36172	-10.4294	8.40878	9.36172	5.15079	-0.00677	9.36172	3.88071	-6.37797
337.878	9.36888	-177.125	136.613	9.36287	-247.362	175.894	9.36417	-161.792	121.413	9.36322	-295	140.611	9.36313	-154.688	89.9572	9.36036	-88.5445	42.1722	9.37344	-29.4703	11.9419	9.36165	-6.42723	8.3873	9.36166	5.15195	0.02149	9.36166	1.88364	-6.37512
337.881	9.36881	-175.101	136.049	9.3628	-246.324	175.138	9.3641	-160.769	120.904	9.36315	-296	140.069	9.36306	-154.68	89.5274	9.36029	-85.5383	41.9445	9.37337	-28.473	11.8765	9.36158	-5.42504	8.36831	9.36159	6.15312	0.05224	9.36159	-1.11343	-6.37972
337.883	9.36874	-173.078	135.491	9.36273	-245.287	174.385	9.36403	-161.747	120.392	9.36308	-296	139.527	9.36299	-153.672	89.1001	9.36022	-83.5321	41.7218	9.37331	-28.4757	11.811	9.36151	-4.42286	8.35181	9.36152	5.15429	0.0805	9.36152	-2.1105	-6.3868
337.886	9.36867	-170.054	134.94	9.36266	-243.25	173.636	9.36396	-164.725	119.873	9.36301	-296	138.985	9.36292	-150.665	88.6803	9.36015	-81.526	41.504	9.37324	-26.4784	11.7505	9.36144	-4.42067	8.33532	9.36145	6.15545	0.11125	9.36145	-3.10757	-6.39636
337.888	9.3686	-169.031	134.392	9.36259	-243.213	172.888	9.36389	-167.703	119.346	9.36295	-297	138.44	9.36285	-147.657	88.268	9.36008	-80.5198	41.2888	9.37317	-24.4812	11.6949	9.36137	-4.41849	8.31883	9.36138	6.15662	0.14201	9.36138	-5.10464	-6.41088
337.891	9.36853	-169.007	133.844	9.36252	-241.175	172.144	9.36382	-168.68	118.817	9.36288	-295	137.901	9.36279	-145.649	87.8606	9.36001	-79.5137	41.076	9.3731	-23.4839	11.6419	9.3613	-4.4163	8.30235	9.36131	6.15778	0.17277	9.36131	-6.10172	-6.42789
337.893	9.36846	-169.984	133.294	9.36245	-240.138	171.404	9.36376	-167.658	118.291	9.36281	-293	137.366	9.36272	-143.642	87.4583	9.35994	-78.5075	40.8658	9.37303	-24.4866	11.5863	9.36124	-3.41412	8.28836	9.36124	4.15895	0.19855	9.36124	-7.09879	-6.44737
337.896	9.3684	-169.96	132.743	9.36238	-239.101	170.666	9.36369	-166.636	117.766	9.36274	-291	136.836	9.36265	-140.634	87.0634	9.35987	-77.5014	40.658	9.37296	-23.4893	11.5332	9.36117	-3.41193	8.27437	9.36117	1.16012	0.21689	9.36117	-7.09586	-6.46685
337.898	9.36833	-168.937	132.195	9.36231	-239.064	169.928	9.36362	-165.614	117.245	9.36267	-289	136.312	9.36258	-137.626	86.676	9.35981	-78.4952	40.4478	9.37289	-22.492	11.4826	9.3611	-4.40974	8.25791	9.3611	-0.83872	0.23025	9.3611	-7.09293	-6.48631
337.901	9.36826	-167.913	131.65	9.36224	-238.026	169.192	9.36355	-164.592	116.726	9.3626	-288	135.789	9.36251	-134.619	86.296	9.35974	-80.489	40.2326	9.37282	-20.4948	11.437	9.36103	-5.40756	8.23896	9.36104	-2.83755	0.23864	9.36104	-6.09	-6.50329
337.903	9.36819	-166.89	131.107	9.36218	-235.989	168.462	9.36348	-163.569	116.21	9.36253	-288	135.267	9.36244	-132.611	85.9211	9.35967	-82.4829	40.0125	9.37275	-19.4975	11.3938	9.36096	-6.40537	8.21754	9.36097	-5.83639	0.23958	9.36097	-5.08707	-6.51777
337.906	9.36812	-165.866	130.567	9.36211	-233.952	167.736	9.36341	-162.547	115.696	9.36246	-289	134.743	9.36237	-130.603	85.5512	9.3596	-82.4767	39.7924	9.37268	-19.5002	11.3507	9.36089	-7.40319	8.19363	9.3609	-8.83522	0.23306	9.3609	-6.08414	-6.53473
337.908	9.36805	-165.843	130.027	9.36204	-229.915	167.021	9.36334	-161.525	115.185	9.36239	-290	134.215	9.3623	-127.596	85.1887	9.35953	-82.4706	39.5723	9.37262	-18.5029	11.31	9.36082	-10.401	8.16226	9.36083	-10.8341	0.22157	9.36083	-6.08122	-6.55168
337.911	9.36798	-166.819	129.484	9.36197	-226.877	166.313	9.36327	-160.503	114.676	9.36233	-291	133.686	9.36224	-124.588	84.8337	9.35946	-82.4644	39.3522	9.37255	-17.5057	11.2718	9.36075	-13.3988	8.12345	9.36076	-11.8329	0.2076	9.36076	-6.07829	-6.56863
337.913	9.36791	-167.796	128.939	9.3619	-224.84	165.61	9.3632	-157.481	114.175	9.36226	-289	133.161	9.36217	-122.581	84.4838	9.35939	-81.4582	39.1346	9.37248	-17.5084	11.2336	9.36068	-15.3966	8.07967	9.36069	-11.8317	0.19363	9.36069	-5.07536	-6.58308
337.916	9.36784	-169.772	128.389	9.36183	-221.803	164.915	9.36314	-156.458	113.676	9.36219	-287	132.641	9.3621	-119.573	84.1412	9.35932	-81.4521	38.917	9.37241	-17.5111	11.1953	9.36062	-17.3944	8.03092	9.36062	-9.83055	0.18464	9.36062	-5.07243	-6.59753
337.918	9.36778	-171.749	127.834	9.36176	-220.766	164.223	9.36307	-156.436	113.177	9.36212	-286	132.124	9.36203	-116.565	83.8062	9.35925	-80.4459	38.702	9.37234	-19.5138	11.1522	9.36055	-20.3923	7.97471	9.36055	-8.82939	0.17813	9.36055	-4.0695	-6.60948
337.921	9.36771	-172.725	127.277	9.36169	-218.728	163.535	9.363	-156.414	112.679	9.36205	-284	131.612	9.36196	-114.558	83.4762	9.35919	-79.4398	38.4894	9.37227	-22.5166	11.1015	9.36048	-22.3901	7.91354	9.36048	-6.82822	0.1766	9.36048	-5.06657	-6.62391
337.923	9.36764	-173.702	126.717	9.36162	-217.691	162.85	9.36293	-155.392	112.183	9.36198	-283	131.102	9.36189	-113.55	83.1486	9.35912	-77.4336	38.2818	9.3722	-24.5193	11.0459	9.36041	-24.3879	7.84741	9.36042	-4.82706	0.18005	9.36042	-5.06364	-6.63833
337.926	9.36757	-174.678	126.155	9.36156	-215.654	162.17	9.36286	-154.369	111.689	9.36191	-281	130.597	9.36182	-112.542	82.8236	9.35905	-77.4274	38.0743	9.37213	-24.522	10.9902	9.36034	-24.3857	7.78127	9.36035	-2.82589	0.18847	9.36035	-6.06072	-6.65523
337.928	9.3675	-176.655	125.588	9.36149	-213.616	161.496	9.36279	-153.347	111.198	9.36184	-279	130.097	9.36175	-110.535	82.5036	9.35898	-77.4213	37.8667	9.37206	-23.5247	10.937	9.36027	-25.3835	7.71266	9.36028	-1.82472	0.19938	9.36028	-5.05779	-6.66964
337.931	9.36743	-177.631	125.019	9.36142	-211.579	160.826	9.36272	-153.325	110.707	9.36177	-277	129.602	9.36168	-108.527	82.1885	9.35891	-76.4151	37.6617	9.37199	-21.5275	10.8888	9.3602	-26.3813	7.64157	9.36021	-1.82356	0.21029	9.36021	-2.05486	-6.67658
337.933	9.36736	-177.608	124.449	9.36135	-209.542	160.161	9.36265	-152.303	110.219	9.36171	-275	129.112	9.36162	-106.519	81.8785	9.35884	-76.409	37.4566	9.37193	-20.5302	10.8431	9.36013	-27.3791	7.56799	9.36014	-0.82239	0.2237	9.36014	-0.05193	-6.67855
337.936	9.36729	-178.584	123.877	9.36128	-209.505	159.496	9.36258	-149.281	109.738	9.36164	-274	128.625	9.36155	-105.512	81.5709	9.35877	-75.4028	37.2541	9.37186	-19.5329	10.7999	9.36006	-27.377	7.49442	9.36007	1.17877	0.24208	9.36007	2.951	-6.67304
337.938	9.36722	-180.561	123.3	9.36121	-209.467	158.832	9.36252	-147.258	109.262	9.36157	-272	128.143	9.36148	-105.504	81.2634	9.3587	-74.3966	37.0541	9.37179	-18.5356	10.7591	9.36	-28.3748	7.41837	9.36	3.17994	0.26543	9.36	5.95393	-6.66007
337.94	9.36716	-181.537	122.721	9.36114	-209.43	158.168	9.36245	-145.236	108.791	9.3615	-273	127.658	9.36141	-106.496	80.9534	9.35863	-74.3905	36.8541	9.37172	-19.5383	10.7159	9.35993	-29.3726	7.33984	9.35993	5.18111	0.29376	9.35993	7.95685	-6.64212
337.943	9.36709	-181.514	122.142	9.36107	-208.393	157.506	9.36238	-143.214	108.326	9.36143	-274	127.17	9.36134	-107.489	80.6409	9.35857	-74.3843	36.6541	9.37165	-20.5411	10.6701	9.35986	-31.3704	7.25634	9.35986	7.18227	0.32707	9.35986	10.9598	-6.6167
