b	f0005	0005	0005a	f0020	0020	0020a	f0100	0100	0100a	f0300	0300	0300a	f0500	0500	0500a	f0700	0700	0700a
339.696	9.32123	-20.3602	2.14938	9.32124	-6.59427	-7.20903	9.32127	-17.4499	-1.61929	9.3213	-73.2162	27.6154	9.32132	-82.0781	25.0008	9.32138	-100.256	43.7489
339.699	9.32116	-18.3617	2.12976	9.32117	-2.59141	-7.19661	9.3212	-17.4534	-1.65251	9.32123	-73.2314	27.4468	9.32125	-83.0875	24.8162	9.32132	-99.2736	43.5067
339.701	9.32109	-18.3633	2.11013	9.3211	0.41145	-7.17671	9.32113	-18.4569	-1.68822	9.32116	-74.2467	27.2756	9.32118	-84.0969	24.6292	9.32125	-99.2916	43.2644
339.704	9.32103	-18.3648	2.09051	9.32104	2.41432	-7.15184	9.32107	-19.4604	-1.72642	9.32109	-75.2619	27.1019	9.32111	-86.1063	24.4371	9.32118	-99.3095	43.0222
339.706	9.32096	-20.3663	2.0659	9.32097	4.41718	-7.12199	9.321	-20.464	-1.76712	9.32102	-77.2771	26.9232	9.32104	-87.1158	24.2425	9.32111	-97.3274	42.7848
339.709	9.32089	-21.3678	2.03881	9.3209	5.42004	-7.08964	9.32093	-20.4675	-1.80783	9.32096	-77.2924	26.7445	9.32097	-86.1252	24.0504	9.32104	-95.3454	42.5524
339.711	9.32082	-22.3694	2.00922	9.32083	5.42291	-7.05729	9.32086	-20.471	-1.84855	9.32089	-76.3076	26.5682	9.32091	-85.1346	23.8608	9.32097	-94.3633	42.3224
339.714	9.32075	-22.3709	1.97963	9.32076	4.42577	-7.02741	9.32079	-21.4745	-1.89176	9.32082	-73.3229	26.3993	9.32084	-82.144	23.6785	9.32091	-93.3813	42.0949
339.716	9.32069	-22.3724	1.95004	9.3207	4.42863	-6.99753	9.32073	-21.478	-1.93498	9.32075	-69.3381	26.2403	9.32077	-79.1534	23.5038	9.32084	-92.3992	41.8698
339.719	9.32062	-21.3739	1.92293	9.32063	5.4315	-6.96516	9.32066	-20.4815	-1.97572	9.32068	-65.3533	26.0913	9.3207	-77.1628	23.3339	9.32077	-90.4172	41.6496
339.721	9.32055	-20.3755	1.8983	9.32056	5.43436	-6.93278	9.32059	-19.4851	-2.01399	9.32061	-61.3686	25.9521	9.32063	-76.1722	23.1666	9.3207	-87.4351	41.4369
339.724	9.32048	-18.377	1.87864	9.32049	3.43722	-6.90536	9.32052	-19.4886	-2.05226	9.32055	-60.3838	25.8154	9.32056	-76.1816	22.9992	9.32063	-83.453	41.234
339.726	9.32041	-14.3785	1.86892	9.32042	2.44009	-6.88043	9.32045	-19.4921	-2.09055	9.32048	-59.399	25.6812	9.3205	-77.1911	22.8293	9.32056	-81.471	41.0361
339.729	9.32034	-11.38	1.86666	9.32035	2.44295	-6.85548	9.32038	-19.4956	-2.12884	9.32041	-59.4143	25.5469	9.32043	-77.2005	22.6593	9.3205	-78.4889	40.8456
339.731	9.32028	-10.3816	1.86688	9.32029	3.44581	-6.82805	9.32032	-19.4991	-2.16714	9.32034	-59.4295	25.4125	9.32036	-78.2099	22.4869	9.32043	-77.5069	40.6575
339.734	9.32021	-10.3831	1.8671	9.32022	6.44868	-6.79314	9.32025	-18.5026	-2.20296	9.32027	-59.4448	25.2782	9.32029	-80.2193	22.3095	9.32036	-76.5248	40.4719
339.736	9.32014	-9.38462	1.86981	9.32015	8.45154	-6.75326	9.32018	-18.5062	-2.23879	9.32021	-59.46	25.1438	9.32022	-83.2287	22.1246	9.32029	-76.5427	40.2862
339.739	9.32007	-8.38614	1.87499	9.32008	9.4544	-6.71088	9.32011	-17.5097	-2.27215	9.32014	-60.4752	25.0068	9.32016	-85.2381	21.9347	9.32022	-75.5607	40.103
339.741	9.32	-7.38767	1.88265	9.32001	9.45726	-6.6685	9.32004	-17.5132	-2.30551	9.32007	-59.4905	24.8724	9.32009	-88.2475	21.7373	9.32016	-75.5786	39.9197
339.744	9.31994	-6.38919	1.8928	9.31995	8.46013	-6.62859	9.31997	-18.5167	-2.34137	9.32	-59.5057	24.7378	9.32002	-89.2569	21.5374	9.32009	-76.5965	39.7339
339.746	9.31987	-6.39072	1.90294	9.31988	5.46299	-6.59614	9.31991	-21.5202	-2.3847	9.31993	-58.5209	24.6058	9.31995	-90.2664	21.3349	9.32002	-78.6145	39.5431
339.749	9.3198	-8.39225	1.90811	9.31981	3.46585	-6.56865	9.31984	-24.5237	-2.43549	9.31986	-57.5362	24.4761	9.31988	-90.2758	21.1325	9.31995	-80.6324	39.3472
339.751	9.31973	-9.39377	1.91079	9.31974	2.46872	-6.54364	9.31977	-26.5272	-2.49127	9.3198	-57.5514	24.3465	9.31981	-89.2852	20.9325	9.31988	-83.6504	39.1439
339.754	9.31966	-8.3953	1.91595	9.31967	1.47158	-6.52111	9.3197	-27.5308	-2.54954	9.31973	-58.5667	24.2143	9.31975	-85.2946	20.7425	9.31981	-85.6683	38.9355
339.756	9.31959	-6.39683	1.92608	9.3196	0.47444	-6.50106	9.31963	-28.5343	-2.6103	9.31966	-59.5819	24.0796	9.31968	-82.304	20.5599	9.31975	-87.6862	38.7222
339.759	9.31953	-4.39835	1.94117	9.31954	0.47731	-6.48101	9.31957	-28.5378	-2.67108	9.31959	-59.5971	23.9448	9.31961	-79.3134	20.3847	9.31968	-91.7042	38.4988
339.761	9.31946	-3.39988	1.95876	9.31947	0.48017	-6.46094	9.3195	-26.5413	-2.72689	9.31952	-59.6124	23.81	9.31954	-76.3229	20.217	9.31961	-96.7221	38.263
339.764	9.31939	-2.4014	1.97882	9.3194	2.48303	-6.4359	9.31943	-24.5448	-2.77773	9.31945	-61.6276	23.6702	9.31947	-74.3323	20.0542	9.31954	-98.74	38.0221
339.766	9.31932	-1.40293	2.00136	9.31933	3.4859	-6.40836	9.31936	-22.5483	-2.82362	9.31939	-62.6429	23.5279	9.31941	-71.3417	19.8988	9.31947	-98.758	37.7812
339.768	9.31925	-1.40446	2.0239	9.31926	3.48876	-6.38082	9.31929	-21.5519	-2.86702	9.31932	-63.6581	23.3831	9.31934	-70.3511	19.7459	9.31941	-98.7759	37.5402
339.771	9.31918	-2.40598	2.04395	9.31919	2.49162	-6.35575	9.31922	-19.5554	-2.90546	9.31925	-64.6733	23.2357	9.31927	-69.3605	19.5955	9.31934	-98.7939	37.2992
339.773	9.31912	-4.40751	2.05903	9.31913	-0.50551	-6.33814	9.31916	-19.5589	-2.94391	9.31918	-64.6886	23.0883	9.3192	-69.3699	19.445	9.31927	-100.812	37.0532
339.776	9.31905	-6.40904	2.06913	9.31906	-3.50265	-6.32798	9.31909	-18.5624	-2.97988	9.31911	-64.7038	22.9409	9.31913	-69.3793	19.2945	9.3192	-101.83	36.8047
339.778	9.31898	-9.41056	2.07176	9.31899	-5.49979	-6.32278	9.31902	-16.5659	-3.01089	9.31905	-63.7191	22.7959	9.31906	-72.3887	19.1366	9.31913	-102.848	36.5536
339.781	9.31891	-12.4121	2.06694	9.31892	-6.49692	-6.32007	9.31895	-15.5695	-3.03942	9.31898	-62.7343	22.6533	9.319	-76.3982	18.9687	9.31906	-102.866	36.3025
339.783	9.31884	-15.4136	2.05465	9.31885	-5.49406	-6.31486	9.31888	-13.573	-3.06299	9.31891	-60.7495	22.5157	9.31893	-78.4076	18.7957	9.319	-101.884	36.0538
339.786	9.31878	-17.4151	2.03738	9.31879	-4.4912	-6.30715	9.31882	-12.5765	-3.08408	9.31884	-56.7648	22.388	9.31886	-79.417	18.6203	9.31893	-99.9015	35.8101
339.788	9.31871	-20.4167	2.01265	9.31872	-2.48833	-6.29447	9.31875	-11.58	-3.10269	9.31877	-53.78	22.2677	9.31879	-79.4264	18.4448	9.31886	-97.9194	35.5712
339.791	9.31864	-22.4182	1.98295	9.31865	0.51453	-6.27432	9.31868	-11.5835	-3.12131	9.3187	-49.7952	22.1573	9.31872	-77.4358	18.2743	9.31879	-95.9374	35.3374
339.793	9.31857	-24.4197	1.94827	9.31858	1.51739	-6.25168	9.31861	-12.587	-3.14242	9.31864	-47.8105	22.0519	9.31866	-76.4452	18.1063	9.31872	-94.9553	35.1059
339.796	9.3185	-25.4213	1.91109	9.31851	1.52026	-6.22903	9.31854	-15.5906	-3.17101	9.31857	-47.8257	21.9464	9.31859	-73.4546	17.9457	9.31866	-92.9733	34.8794
339.798	9.31843	-22.4228	1.88138	9.31844	0.52312	-6.20886	9.31847	-18.5941	-3.20706	9.3185	-46.8409	21.8434	9.31852	-70.464	17.7925	9.31859	-89.9912	34.6603
339.801	9.31837	-21.4243	1.85414	9.31838	0.52598	-6.18868	9.31841	-20.5976	-3.24809	9.31843	-45.8562	21.7428	9.31845	-70.4735	17.6393	9.31852	-86.0091	34.4511
339.803	9.3183	-22.4258	1.82442	9.31831	-0.47115	-6.17098	9.31834	-20.6011	-3.28913	9.31836	-46.8714	21.6397	9.31838	-70.4829	17.4861	9.31845	-84.0271	34.2468
339.806	9.31823	-24.4274	1.78972	9.31824	-1.46829	-6.15576	9.31827	-21.6046	-3.33267	9.3183	-47.8867	21.5341	9.31831	-70.4923	17.3328	9.31838	-84.045	34.0425
339.808	9.31816	-26.4289	1.75004	9.31817	-2.46543	-6.14302	9.3182	-21.6081	-3.37621	9.31823	-47.9019	21.4284	9.31825	-71.5017	17.1771	9.31831	-83.063	33.8406
339.811	9.31809	-25.4304	1.71285	9.3181	-4.46256	-6.13525	9.31813	-24.6117	-3.42722	9.31816	-48.9171	21.3202	9.31818	-74.5111	17.0138	9.31825	-82.0809	33.6411
339.813	9.31803	-24.4319	1.67813	9.31804	-5.4597	-6.12995	9.31807	-26.6152	-3.48322	9.31809	-50.9324	21.207	9.31811	-77.5205	16.8431	9.31818	-82.0988	33.4417
339.816	9.31796	-22.4335	1.64838	9.31797	-8.45684	-6.13211	9.318	-27.6187	-3.54171	9.31802	-51.9476	21.0912	9.31804	-81.5299	16.6624	9.31811	-83.1168	33.2396
339.818	9.31789	-22.435	1.61864	9.3179	-10.454	-6.13923	9.31793	-27.6222	-3.6002	9.31795	-53.9629	20.9705	9.31797	-83.5393	16.4767	9.31804	-84.1347	33.0351
339.821	9.31782	-20.4365	1.59386	9.31783	-12.4511	-6.15132	9.31786	-26.6257	-3.65623	9.31789	-56.9781	20.8423	9.31791	-83.5488	16.291	9.31797	-85.1526	32.828
339.823	9.31775	-19.438	1.57156	9.31776	-14.4483	-6.16837	9.31779	-24.6292	-3.70728	9.31782	-58.9933	20.709	9.31784	-82.5582	16.1078	9.31791	-84.1706	32.6234
339.826	9.31768	-18.4396	1.55175	9.31769	-16.4454	-6.19039	9.31772	-20.6328	-3.7484	9.31775	-60.0086	20.5733	9.31777	-81.5676	15.927	9.31784	-84.1885	32.4187
339.828	9.31762	-18.4411	1.53193	9.31763	-18.4425	-6.21738	9.31766	-16.6363	-3.77958	9.31768	-61.0238	20.435	9.3177	-79.577	15.7511	9.31777	-83.2065	32.2165
339.831	9.31755	-17.4426	1.5146	9.31756	-18.4397	-6.24436	9.31759	-13.6398	-3.80332	9.31761	-60.0391	20.2991	9.31763	-77.5864	15.5803	9.3177	-84.2244	32.0117
339.833	9.31748	-17.4441	1.49725	9.31749	-18.4368	-6.27133	9.31752	-9.6433	-3.81711	9.31755	-59.0543	20.1657	9.31756	-75.5958	15.4143	9.31763	-83.2424	31.8094
339.836	9.31741	-14.4457	1.48737	9.31742	-16.4339	-6.29332	9.31745	-5.64681	-3.82097	9.31748	-60.0695	20.0298	9.3175	-74.6052	15.2509	9.31756	-80.2603	31.6145
339.838	9.31734	-11.4472	1.48495	9.31735	-13.4311	-6.30784	9.31738	-0.65033	-3.81241	9.31741	-59.0848	19.8963	9.31743	-73.6147	15.0899	9.3175	-76.2782	31.4294
339.841	9.31728	-9.44872	1.48749	9.31729	-10.4282	-6.3149	9.31732	3.34615	-3.79391	9.31734	-59.1	19.7628	9.31736	-71.6241	14.9338	9.31743	-73.2962	31.2518
339.843	9.31721	-4.45024	1.50246	9.31722	-6.42534	-6.31201	9.31725	6.34264	-3.76796	9.31727	-60.1152	19.6268	9.31729	-69.6335	14.7827	9.31736	-72.3141	31.0767
339.846	9.31714	-1.45177	1.52488	9.31715	-3.42248	-6.30165	9.31718	8.33912	-3.73704	9.3172	-60.1305	19.4907	9.31722	-68.6429	14.634	9.31729	-71.332	30.904
339.848	9.31707	-0.4533	1.54979	9.31708	0.58038	-6.28133	9.31711	9.3356	-3.70365	9.31714	-60.1457	19.3546	9.31716	-70.6523	14.4804	9.31722	-70.35	30.7337
339.851	9.317	-0.45482	1.57469	9.31701	4.58325	-6.25107	9.31704	10.3321	-3.66778	9.31707	-59.161	19.2209	9.31709	-72.6617	14.3218	9.31716	-68.3679	30.5683
339.853	9.31693	-0.45635	1.59959	9.31694	8.58611	-6.21085	9.31697	10.3286	-3.63192	9.317	-59.1762	19.0872	9.31702	-72.6711	14.1631	9.31709	-67.3859	30.4054
339.856	9.31687	-0.45788	1.62449	9.31688	12.589	-6.16068	9.31691	10.3251	-3.59607	9.31693	-59.1914	18.9535	9.31695	-70.6805	14.0094	9.31702	-65.4038	30.2475
339.858	9.3168	-1.4594	1.64689	9.31681	16.5918	-6.10055	9.31684	9.32154	-3.56271	9.31686	-60.2067	18.8172	9.31688	-67.69	13.8631	9.31695	-62.4217	30.0969
339.86	9.31673	-2.46093	1.6668	9.31674	17.5947	-6.03794	9.31677	7.31802	-3.53433	9.3168	-60.2219	18.6809	9.31681	-65.6994	13.7218	9.31688	-62.4397	29.9463
339.863	9.31666	-4.46245	1.68174	9.31667	17.5976	-5.97532	9.3167	5.31451	-3.51094	9.31673	-61.2371	18.5421	9.31675	-64.7088	13.5829	9.31681	-62.4576	29.7956
339.865	9.31659	-8.46398	1.68673	9.3166	15.6004	-5.91766	9.31663	4.31099	-3.49004	9.31666	-59.2524	18.4082	9.31668	-65.7182	13.4415	9.31675	-62.4756	29.645
339.868	9.31653	-12.4655	1.68177	9.31654	12.6033	-5.86745	9.31657	3.30747	-3.47164	9.31659	-57.2676	18.2792	9.31661	-66.7276	13.2976	9.31668	-61.4935	29.4967
339.87	9.31646	-14.467	1.67183	9.31647	9.60615	-5.8247	9.3165	1.30396	-3.45821	9.31652	-54.2829	18.1577	9.31654	-65.737	13.1562	9.31661	-61.5114	29.3484
339.873	9.31639	-14.4686	1.66189	9.3164	5.60902	-5.79188	9.31643	1.30044	-3.4448	9.31645	-52.2981	18.0411	9.31647	-64.7464	13.0173	9.31654	-60.5294	29.2025
339.875	9.31632	-12.4701	1.65692	9.31633	2.61188	-5.76652	9.31636	0.29692	-3.43388	9.31639	-50.3133	17.9294	9.31641	-63.7559	12.8808	9.31647	-59.5473	29.0591
339.878	9.31625	-10.4716	1.65692	9.31626	-2.38526	-5.75358	9.31629	-1.70659	-3.42794	9.31632	-47.3286	17.8252	9.31634	-64.7653	12.7417	9.31641	-56.5652	28.9231
339.88	9.31619	-9.47314	1.6594	9.3162	-6.38239	-5.75058	9.31622	-4.71011	-3.42947	9.31625	-45.3438	17.7259	9.31627	-65.7747	12.6002	9.31634	-54.5832	28.7921
339.883	9.31612	-6.47466	1.66933	9.31613	-8.37953	-5.75254	9.31616	-7.71363	-3.43847	9.31618	-46.3591	17.624	9.3162	-65.7841	12.4587	9.31627	-52.6011	28.6659
339.885	9.31605	-3.47619	1.68672	9.31606	-9.37667	-5.75699	9.31609	-9.71714	-3.45245	9.31611	-47.3743	17.5197	9.31613	-63.7935	12.3221	9.3162	-50.6191	28.5447
339.888	9.31598	-2.47772	1.7066	9.31599	-7.3738	-5.75645	9.31602	-10.7207	-3.46892	9.31605	-48.3895	17.4128	9.31606	-61.8029	12.1905	9.31613	-49.637	28.4259
339.89	9.31591	-2.47924	1.72646	9.31592	-5.37094	-5.75094	9.31595	-9.72418	-3.48292	9.31598	-48.4048	17.3059	9.316	-63.8123	12.0538	9.31606	-47.6549	28.3121
339.893	9.31584	-4.48077	1.74135	9.31585	-5.36808	-5.74541	9.31588	-7.72769	-3.49196	9.31591	-47.42	17.2014	9.31593	-65.8217	11.9122	9.316	-47.6729	28.1982
339.895	9.31578	-5.4823	1.75376	9.31579	-5.36521	-5.73988	9.31582	-5.73121	-3.49603	9.31584	-47.4352	17.0969	9.31586	-66.8312	11.768	9.31593	-47.6908	28.0843
339.898	9.31571	-7.48382	1.76119	9.31572	-5.36235	-5.73434	9.31575	-3.73472	-3.49513	9.31577	-47.4505	16.9924	9.31579	-68.8406	11.6189	9.31586	-48.7088	27.9678
339.9	9.31564	-8.48535	1.76613	9.31565	-5.35949	-5.7288	9.31568	-1.73824	-3.48927	9.31571	-47.4657	16.8878	9.31572	-68.85	11.4697	9.31579	-50.7267	27.8463
339.903	9.31557	-8.48687	1.77105	9.31558	-5.35662	-5.72325	9.31561	-0.74176	-3.48093	9.31564	-48.481	16.7807	9.31566	-67.8594	11.323	9.31572	-53.7446	27.7173
339.905	9.3155	-6.4884	1.78096	9.31551	-7.35376	-5.72266	9.31554	-2.74527	-3.47758	9.31557	-50.4962	16.6685	9.31559	-65.8688	11.1813	9.31566	-55.7626	27.5833
339.908	9.31544	-4.48993	1.79583	9.31545	-7.3509	-5.72207	9.31548	-2.74879	-3.47423	9.3155	-53.5114	16.5489	9.31552	-62.8782	11.047	9.31559	-56.7805	27.4468
339.91	9.31537	-1.49145	1.81815	9.31538	-8.34803	-5.72396	9.31541	-1.75231	-3.46841	9.31543	-55.5267	16.4243	9.31545	-58.8877	10.9226	9.31552	-58.7985	27.3052
339.913	9.3153	0.50702	1.84545	9.31531	-10.3452	-5.73081	9.31534	-0.75582	-3.46011	9.31536	-56.5419	16.2971	9.31538	-55.8971	10.8056	9.31545	-62.8164	27.1537
339.915	9.31523	0.50549	1.87274	9.31524	-13.3423	-5.74511	9.31527	-0.75934	-3.45182	9.3153	-57.5571	16.1675	9.31532	-51.9065	10.6986	9.31538	-66.8343	26.9922
339.918	9.31516	-1.49603	1.89505	9.31517	-15.3394	-5.76438	9.3152	-0.76286	-3.44353	9.31523	-59.5724	16.0328	9.31525	-48.9159	10.599	9.31532	-69.8523	26.8231
339.92	9.3151	-2.49756	1.91488	9.3151	-17.3366	-5.78862	9.31513	0.23363	-3.43277	9.31516	-61.5876	15.8931	9.31518	-45.9253	10.5068	9.31525	-72.8702	26.6466
339.923	9.31503	-3.49908	1.93221	9.31504	-19.3337	-5.81782	9.31507	1.23011	-3.41953	9.31509	-63.6029	15.7484	9.31511	-44.9347	10.4171	9.31518	-73.8881	26.4675
339.925	9.31496	-5.50061	1.94457	9.31497	-22.3309	-5.85447	9.315	1.22659	-3.4063	9.31502	-63.6181	15.6036	9.31504	-42.9441	10.3324	9.31511	-73.9061	26.2884
339.928	9.31489	-7.50214	1.95194	9.3149	-26.328	-5.90106	9.31493	-0.77692	-3.39805	9.31496	-62.6333	15.4613	9.31497	-41.9535	10.2501	9.31504	-73.924	26.1092
339.93	9.31482	-8.50366	1.95683	9.31483	-29.3251	-5.9551	9.31486	-1.78044	-3.3923	9.31489	-62.6486	15.319	9.31491	-40.963	10.1703	9.31497	-74.942	25.9276
339.933	9.31475	-8.50519	1.96172	9.31476	-29.3223	-6.00914	9.31479	-1.78396	-3.38655	9.31482	-62.6638	15.1766	9.31484	-38.9724	10.0954	9.31491	-75.9599	25.7433
339.935	9.31469	-7.50672	1.96909	9.3147	-29.3194	-6.06317	9.31473	-1.78747	-3.38082	9.31475	-62.679	15.0342	9.31477	-37.9818	10.023	9.31484	-74.9779	25.5616
339.938	9.31462	-5.50824	1.98143	9.31463	-29.3165	-6.11719	9.31466	-2.79099	-3.37757	9.31468	-60.6943	14.8967	9.3147	-34.9912	9.95799	9.31477	-72.9958	25.3847
339.94	9.31455	-2.50977	2.00122	9.31456	-28.3137	-6.16872	9.31459	-1.79451	-3.37186	9.31461	-60.7095	14.7592	9.31463	-34.0006	9.89548	9.3147	-70.0137	25.2153
339.943	9.31448	1.48871	2.03095	9.31449	-27.3108	-6.21775	9.31452	-1.79802	-3.36614	9.31455	-62.7248	14.6167	9.31457	-35.01	9.83045	9.31463	-69.0317	25.0483
339.945	9.31441	2.48718	2.06317	9.31442	-28.308	-6.26927	9.31445	-0.80154	-3.35796	9.31448	-63.74	14.4717	9.3145	-37.0194	9.76043	9.31457	-67.0496	24.8862
339.947	9.31435	3.48565	2.09787	9.31436	-28.3051	-6.32077	9.31439	-2.80505	-3.35475	9.31441	-63.7552	14.3266	9.31443	-37.0288	9.69039	9.3145	-64.0675	24.7315
339.95	9.31428	4.48413	2.13505	9.31429	-26.3022	-6.3673	9.31432	-5.80857	-3.35901	9.31434	-63.7705	14.1814	9.31436	-38.0383	9.61783	9.31443	-60.0855	24.5868
339.952	9.31421	5.4826	2.17472	9.31422	-25.2994	-6.41133	9.31425	-8.81209	-3.37074	9.31427	-65.7857	14.0313	9.31429	-38.0477	9.54526	9.31436	-57.1034	24.4495
339.955	9.31414	4.48107	2.21189	9.31415	-21.2965	-6.44541	9.31418	-11.8156	-3.38994	9.31421	-68.801	13.8737	9.31423	-41.0571	9.4652	9.31429	-57.1214	24.3121
339.957	9.31407	4.47955	2.24907	9.31408	-18.2936	-6.47203	9.31411	-14.8191	-3.4166	9.31414	-69.8162	13.7135	9.31416	-45.0665	9.37517	9.31423	-58.1393	24.1722
339.96	9.314	2.47802	2.28126	9.31401	-15.2908	-6.49117	9.31404	-14.8226	-3.44328	9.31407	-69.8314	13.5533	9.31409	-46.0759	9.28263	9.31416	-59.1572	24.0297
339.962	9.31394	-0.5235	2.30599	9.31395	-13.2879	-6.50534	9.31398	-12.8262	-3.46499	9.314	-67.8467	13.3981	9.31402	-48.0853	9.18509	9.31409	-61.1752	23.8823
339.965	9.31387	-0.52503	2.33072	9.31388	-11.285	-6.51453	9.31391	-10.8297	-3.48173	9.31393	-64.8619	13.2502	9.31395	-51.0947	9.08007	9.31402	-61.1931	23.7347
339.967	9.3138	-1.52656	2.35296	9.31381	-10.2822	-6.52122	9.31384	-7.83319	-3.49103	9.31387	-63.8771	13.1048	9.31388	-53.1042	8.97006	9.31395	-61.2111	23.5872
339.97	9.31373	-1.52808	2.37519	9.31374	-9.27932	-6.52542	9.31377	-5.8367	-3.49536	9.3138	-64.8924	12.9569	9.31382	-55.1136	8.85505	9.31388	-61.229	23.4396
339.972	9.31366	-1.52961	2.39742	9.31367	-9.27645	-6.52962	9.3137	-4.84022	-3.49721	9.31373	-64.9076	12.809	9.31375	-56.123	8.73753	9.31382	-59.2469	23.2969
339.975	9.3136	-4.53114	2.41219	9.31361	-8.27359	-6.53132	9.31364	-2.84374	-3.4941	9.31366	-63.9229	12.6635	9.31368	-58.1324	8.61502	9.31375	-57.2649	23.1592
339.977	9.31353	-9.53266	2.41452	9.31354	-5.27073	-6.52556	9.31357	-2.84725	-3.491	9.31359	-61.9381	12.5229	9.31361	-59.1418	8.48999	9.31368	-55.2828	23.0264
339.98	9.31346	-14.5342	2.40442	9.31347	-1.26786	-6.50984	9.3135	-3.85077	-3.49039	9.31353	-60.9533	12.3848	9.31354	-60.1512	8.36246	9.31361	-52.3008	22.901
339.982	9.31339	-18.5357	2.38437	9.3134	0.735	-6.48915	9.31343	-5.85429	-3.49477	9.31346	-59.9686	12.2491	9.31348	-62.1606	8.22993	9.31354	-51.3187	22.778
339.985	9.31332	-20.5372	2.35933	9.31333	0.73786	-6.46844	9.31336	-7.8578	-3.50413	9.31339	-57.9838	12.1184	9.31341	-62.1701	8.09737	9.31348	-52.3366	22.6526
339.987	9.31326	-21.5388	2.33181	9.31327	0.74073	-6.44773	9.3133	-7.86132	-3.51349	9.31332	-55.999	11.9926	9.31334	-61.1795	7.96728	9.31341	-53.3546	22.5245
339.99	9.31319	-21.5403	2.30429	9.3132	-2.25641	-6.43447	9.31323	-7.86483	-3.52287	9.31325	-54.0143	11.8717	9.31327	-59.1889	7.84214	9.31334	-54.3725	22.394
339.992	9.31312	-23.5418	2.27179	9.31313	-3.25355	-6.42369	9.31316	-9.86835	-3.53722	9.31318	-51.0295	11.7582	9.3132	-58.1983	7.71946	9.31327	-53.3905	22.2659
339.995	9.31305	-25.5434	2.23431	9.31306	-4.25068	-6.41539	9.31309	-11.8719	-3.55656	9.31312	-47.0448	11.6547	9.31314	-56.2077	7.60173	9.3132	-52.4084	22.1402
339.997	9.31298	-27.5449	2.19187	9.31299	-5.24782	-6.40956	9.31302	-12.8754	-3.57839	9.31305	-45.06	11.5561	9.31307	-53.2171	7.49144	9.31314	-51.4263	22.017
340	9.31292	-30.5464	2.14195	9.31292	-3.24496	-6.39876	9.31295	-13.8789	-3.60272	9.31298	-42.0752	11.4649	9.313	-51.2265	7.38609	9.31307	-52.4443	21.8912
340.002	9.31285	-34.5479	2.08209	9.31286	-2.24209	-6.38547	9.31289	-15.8824	-3.63203	9.31291	-41.0905	11.3762	9.31293	-50.2359	7.28321	9.313	-55.4622	21.758
340.005	9.31278	-36.5495	2.01724	9.31279	-1.23923	-6.36967	9.31282	-18.8859	-3.6688	9.31284	-40.1057	11.2899	9.31286	-49.2454	7.18279	9.31293	-57.4801	21.6197
340.007	9.31271	-36.551	1.9524	9.31272	-0.23637	-6.35139	9.31275	-20.8895	-3.71056	9.31278	-38.121	11.2086	9.31279	-48.2548	7.08483	9.31286	-57.4981	21.4814
340.01	9.31264	-34.5525	1.89253	9.31265	-0.2335	-6.33311	9.31268	-22.893	-3.7573	9.31271	-37.1362	11.1297	9.31273	-46.2642	6.99183	9.31279	-55.516	21.348
340.012	9.31257	-33.554	1.83513	9.31258	0.76936	-6.31232	9.31261	-23.8965	-3.80653	9.31264	-36.1514	11.0532	9.31266	-44.2736	6.90377	9.31273	-52.534	21.222
340.015	9.31251	-31.5556	1.78271	9.31252	0.77222	-6.29153	9.31255	-24.9	-3.85826	9.31257	-37.1667	10.9742	9.31259	-41.283	6.82315	9.31266	-47.5519	21.1084
340.017	9.31244	-29.5571	1.73525	9.31245	-0.22491	-6.27322	9.31248	-23.9035	-3.90752	9.3125	-39.1819	10.8902	9.31252	-38.2924	6.74996	9.31259	-44.5698	21.0023
340.02	9.31237	-27.5586	1.69276	9.31238	-2.22205	-6.25988	9.31241	-21.907	-3.9518	9.31244	-39.1971	10.8062	9.31245	-36.3018	6.68172	9.31252	-43.5878	20.8985
340.022	9.3123	-25.5601	1.65525	9.31231	-4.21919	-6.2515	9.31234	-21.9106	-3.9961	9.31237	-40.2124	10.7197	9.31239	-36.3113	6.61347	9.31245	-44.6057	20.7923
340.025	9.31223	-23.5617	1.6227	9.31224	-6.21632	-6.24809	9.31227	-23.9141	-4.04537	9.3123	-40.2276	10.6331	9.31232	-36.3207	6.54518	9.31239	-45.6237	20.6835
340.027	9.31217	-23.5632	1.59015	9.31218	-7.21346	-6.24715	9.31221	-26.9176	-4.10212	9.31223	-42.2429	10.5415	9.31225	-37.3301	6.47439	9.31232	-46.6416	20.5722
340.03	9.3121	-24.5647	1.5551	9.31211	-8.2106	-6.24869	9.31214	-28.9211	-4.16385	9.31216	-43.2581	10.4473	9.31218	-38.3395	6.40109	9.31225	-50.6595	20.4508
340.032	9.31203	-25.5662	1.51757	9.31204	-9.20774	-6.25272	9.31207	-30.9246	-4.23056	9.3121	-45.2733	10.3482	9.31211	-40.3489	6.32278	9.31218	-57.6775	20.3121
340.035	9.31196	-24.5678	1.48252	9.31197	-9.20487	-6.25673	9.312	-32.9281	-4.30225	9.31203	-48.2886	10.2416	9.31205	-42.3583	6.23949	9.31211	-64.6954	20.1559
340.037	9.31189	-24.5693	1.44746	9.3119	-10.202	-6.26323	9.31193	-34.9316	-4.37892	9.31196	-52.3038	10.125	9.31198	-44.3677	6.1512	9.31205	-70.7134	19.9847
